number,reinhardtii_gene,Gene_name,diff_0,total_0,JC_distance_0,diff_2,total_2,JC_distance_2,diff_4,total_4,JC_distance_4,SFS0,SFS0_theta_pi,SFS4,SFS4_theta_pi,connectivity,max_connectivity,sum_connectivity
541,Cre13_g583600_t1_2|PACid:26898521,Cre13.g583600,77,1851,0.04279731,50,407,0.134165742,138,568,0.29360915,"[1740, 6, 4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001536115,"[472, 17, 8, 12, 4, 6, 3, 2, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.03237202,"[['1217', '5'], ['1218', '5']]",5,10
536,Cre13_g574500_t1_3|PACid:26898730,Cre13.g574500,30,565,0.055070601,19,148,0.140806218,43,177,0.293579725,"[566, 5, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002755574,"[148, 10, 6, 1, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.027574738,"[['523', '3'], ['542', '3']]",3,6
91,Cre01_g043350_t1_2|PACid:26904122,Cre01.g043350,31,1267,0.024875241,40,296,0.149003021,85,351,0.292437819,"[1273, 4, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001170236,"[331, 11, 5, 0, 5, 0, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.018527673,"[['532', '4']]",4,4
174,Cre03_g193850_t1_2|PACid:26901717,Cre03.g193850,12,658,0.018462471,7,118,0.061799649,46,190,0.292349244,"[655, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000964972,"[183, 6, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010586874,"[['154', '6'], ['144', '7']]",7,13
722,Cre16_g675650_t1_2|PACid:26891993,Cre16.g675650,30,1089,0.028066886,29,208,0.154251691,83,343,0.292167994,"[1086, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000204248,"[291, 27, 7, 5, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.023353819,"[['88', '6'], ['769', '6']]",6,12
114,Cre12_g535750_t1_2|PACid:26908120,Cre12.g535750,27,601,0.046326903,22,143,0.172180831,44,182,0.291836978,"[575, 6, 2, 1, 3, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00753127,"[156, 8, 4, 2, 2, 2, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.037654321,"[['546', '6']]",6,6
594,Cre06_g261800_t1_2|PACid:26894616,Cre06.g261800,17,727,0.023756061,10,172,0.060516683,51,211,0.291760127,"[658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[172, 4, 1, 5, 0, 1, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.034116963,"[['572', '5']]",5,5
176,Cre12_g503650_t1_2|PACid:26907253,Cre12.g503650,11,596,0.018687263,15,141,0.114727009,43,178,0.29156372,"[598, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001056645,"[155, 6, 3, 5, 2, 1, 3, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.041296966,"[['1698', '5']]",5,5
151,Cre06_g262050_t1_2|PACid:26894120,Cre06.g262050,36,750,0.049604852,22,171,0.141140007,56,232,0.291278006,"[746, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002989848,"[205, 2, 1, 5, 3, 2, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.034646307,"[['885', '2']]",2,2
446,Cre08_g363300_t1_2|PACid:26888279,Cre08.g363300,52,536,0.103889201,21,121,0.197393289,42,174,0.291278006,"[783, 8, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003005222,"[226, 16, 5, 4, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021666409,"[['743', '4']]",4,4
185,Cre03_g176800_t1_3|PACid:26901219,Cre03.g176800,142,1148,0.13517486,41,232,0.201529628,103,427,0.291039882,"[1091, 1, 10, 2, 2, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005724832,"[387, 1, 10, 2, 6, 0, 5, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.025030956,"[['1410', '7'], ['1401', '6']]",7,13
191,Cre16_g673550_t1_3|PACid:26891837,Cre16.g673550,88,1310,0.070376581,26,283,0.098006226,98,407,0.290403989,"[1613, 14, 2, 1, 2, 3, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00501633,"[457, 23, 9, 1, 2, 6, 6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.02344416,"[['742', '5'], ['740', '2']]",5,7
324,Cre08_g385500_t1_2|PACid:26888094,Cre08.g385500,40,791,0.052354437,29,203,0.15848182,51,212,0.290079731,"[784, 2, 0, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003111177,"[178, 2, 5, 3, 7, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.030699148,"[['175', '5'], ['174', '5'], ['172', '5'], ['173', '5']]",5,20
662,Cre03_g180750_t1_2|PACid:26901865,Cre03.g180750,103,1535,0.070294651,36,348,0.111315004,120,499,0.289954491,"[1550, 1, 3, 5, 1, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003459962,"[485, 4, 1, 7, 3, 0, 0, 5, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.018559022,"[['734', '5']]",5,5
588,Cre03_g185300_t1_2|PACid:26902067,Cre03.g185300,48,975,0.05092093,38,209,0.208223802,79,329,0.289425677,"[967, 2, 1, 7, 3, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005572825,"[310, 5, 2, 9, 1, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017712221,"[['1762', '5']]",5,5
42,Cre02_g077350_t1_2|PACid:26900787,Cre02.g077350,18,854,0.02137912,9,172,0.054240496,63,263,0.28857617,"[852, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000857173,"[240, 5, 4, 0, 3, 4, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021828551,"[['808', '6'], ['809', '6']]",6,12
310,Cre13_g573800_t1_2|PACid:26898854,Cre13.g573800,60,777,0.081491205,19,188,0.108554134,50,209,0.288121896,"[850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[209, 4, 1, 5, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.020188816,"[['315', '5'], ['340', '5'], ['304', '5'], ['285', '5'], ['327', '5'], ['309', '5'], ['307', '5'], ['323', '5'], ['316', '5'], ['303', '5'], ['312', '5'], ['308', '5'], ['333', '5'], ['351', '5'], ['324', '5'], ['325', '5'], ['289', '5'], ['332', '5']]",5,90
275,Cre12_g536000_t1_2|PACid:26907683,Cre12.g536000,122,2807,0.044772984,67,644,0.111998545,183,765,0.288094344,"[2782, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000431509,"[721, 15, 7, 9, 3, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011427144,"[['1998', '7'], ['1992', '7'], ['1991', '7'], ['2004', '7'], ['2001', '7'], ['2003', '7'], ['1996', '7'], ['1999', '7'], ['2007', '7'], ['1994', '7'], ['1993', '7'], ['1989', '7'], ['1995', '7'], ['2000', '7'], ['2005', '7'], ['1997', '7'], ['2002', '7'], ['1990', '7'], ['2006', '7']]",7,133
405,Cre12_g521700_t1_2|PACid:26907919,Cre12.g521700,82,1614,0.052608135,34,367,0.098884527,120,503,0.287144792,"[1734, 5, 2, 0, 9, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003724187,"[460, 5, 13, 10, 21, 5, 14, 5, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.050717494,"[['171', '5']]",5,5
533,Cre13_g607350_t1_2|PACid:26899066,Cre13.g607350,27,653,0.042531079,12,143,0.088993158,41,172,0.286856692,"[773, 4, 1, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003226184,"[188, 12, 3, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.018947964,"[['1625', '4']]",4,4
159,Cre02_g142200_t1_2|PACid:26900201,Cre02.g142200,22,267,0.087284645,6,57,0.113423227,20,84,0.286450958,"[460, 2, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003134444,"[114, 2, 0, 2, 2, 3, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.038546652,"[['675', '3']]",3,3
439,Cre12_g528450_t1_2|PACid:26907204,Cre12.g528450,17,1293,0.013264325,38,297,0.14028488,95,399,0.286450958,"[1287, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000248457,"[389, 7, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005965478,"[['1769', '6'], ['1770', '6']]",6,12
415,Cre16_g669950_t1_2|PACid:26892792,Cre16.g669950,23,419,0.057005132,17,94,0.206948292,34,143,0.285963232,"[430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[134, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011718021,"[['713', '5']]",5,5
363,Cre03_g190850_t1_2|PACid:26902138,Cre03.g190850,27,554,0.050392083,12,106,0.122722068,43,181,0.285680443,"[549, 4, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003162176,"[165, 6, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012063492,"[['481', '3'], ['1634', '5'], ['1639', '3']]",5,11
345,Cre03_g193950_t1_2|PACid:26901488,Cre03.g193950,2,292,0.006880782,3,65,0.047635054,18,76,0.284617216,"[291, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000716268,"[76, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005517358,"[['503', '7']]",7,7
78,Cre07_g330250_t1_2|PACid:26890023,Cre07.g330250,11,184,0.062299949,1,37,0.027526025,13,55,0.283918241,"[256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[77, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008025151,"[['553', '6'], ['555', '6']]",6,12
216,Cre07_g334800_t1_2|PACid:26889679,Cre07.g334800,5,195,0.026089587,6,53,0.122722068,13,55,0.283918241,"[256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[74, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001481481,"[['1160', '8'], ['1239', '8'], ['1140', '8'], ['1238', '8'], ['953', '8'], ['1149', '8'], ['1351', '6'], ['1150', '8'], ['1213', '8'], ['1144', '8'], ['1146', '8'], ['1156', '8'], ['1235', '8'], ['1209', '8'], ['1517', '8'], ['1203', '8'], ['1207', '8'], ['1159', '8'], ['679', '6'], ['1204', '8'], ['1201', '8'], ['1202', '8'], ['943', '8'], ['1147', '8'], ['952', '8'], ['955', '8'], ['1212', '8'], ['1516', '8'], ['1236', '8'], ['1141', '8'], ['1143', '8'], ['1037', '8'], ['1240', '8'], ['1206', '8'], ['1145', '8'], ['1136', '8'], ['1151', '8'], ['1137', '8'], ['1215', '8'], ['1138', '8'], ['1205', '8'], ['1038', '8'], ['1158', '8'], ['1157', '8'], ['1216', '8'], ['1161', '8'], ['1208', '8'], ['954', '8'], ['942', '8'], ['1142', '8'], ['1152', '8'], ['1155', '8'], ['1214', '8'], ['251', '4'], ['1210', '8'], ['252', '7'], ['1237', '8'], ['1139', '8'], ['1135', '8'], ['1148', '8'], ['1211', '8']]",8,479
124,Cre10_g458050_t1_2|PACid:26904724,Cre10.g458050,62,1160,0.055448365,37,268,0.15257886,89,377,0.283495835,"[1090, 11, 0, 2, 3, 1, 4, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006524224,"[309, 8, 8, 3, 5, 0, 5, 4, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.036736534,"[['77', '4'], ['78', '4'], ['617', '4'], ['76', '4'], ['80', '4'], ['75', '4'], ['79', '4']]",4,28
305,Cre09_g396700_t1_2|PACid:26894918,Cre09.g396700,32,851,0.03857821,25,183,0.150806665,59,250,0.283387456,"[830, 2, 2, 0, 2, 1, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005037803,"[216, 10, 2, 0, 0, 1, 5, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.028632373,"[['485', '4'], ['277', '4'], ['278', '4'], ['486', '4']]",4,16
482,Cre13_g566000_t1_2|PACid:26898512,Cre13.g566000,29,1244,0.02368188,10,261,0.039327488,88,373,0.28327793,"[1092, 0, 1, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001793364,"[299, 10, 3, 4, 3, 3, 0, 0, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.033307818,"[['832', '6']]",6,6
690,Cre10_g424500_t1_2|PACid:26904419,Cre10.g424500,15,589,0.025909312,13,119,0.118068004,50,212,0.28316724,"[583, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001664711,"[193, 6, 0, 4, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.020739065,"[['604', '5'], ['593', '5']]",5,10
366,Cre10_g421600_t1_2|PACid:26904925,Cre10.g421600,67,1223,0.05688723,27,291,0.099044792,79,337,0.28108753,"[1114, 1, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001232426,"[258, 9, 7, 2, 2, 3, 3, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.034543944,"[['890', '6']]",6,6
16,Cre01_g032650_t1_2|PACid:26903393,Cre01.g032650,29,741,0.040194375,19,186,0.109811136,48,205,0.280687567,"[757, 2, 0, 0, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002977107,"[196, 3, 3, 4, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01679332,"[['591', '4']]",4,4
271,Cre12_g519000_t1_3|PACid:26906493,Cre12.g519000,9,376,0.024326457,11,76,0.160807404,29,124,0.280287307,"[505, 2, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004327512,"[157, 4, 1, 0, 2, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.018829754,"[['570', '2']]",2,2
565,Cre06_g299800_t1_2|PACid:26893240,Cre06.g299800,96,1393,0.072290679,48,311,0.172803432,116,496,0.280287307,"[1219, 9, 2, 4, 5, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004688832,"[406, 11, 6, 9, 1, 4, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021811138,"[['1457', '7'], ['1462', '7'], ['1461', '7'], ['1460', '7'], ['1459', '7'], ['1458', '7']]",7,42
451,Cre13_g566650_t1_1|PACid:26899069,Cre13.g566650,47,1305,0.036908782,18,311,0.060233022,83,357,0.278287612,"[1223, 3, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000957258,"[322, 3, 2, 1, 1, 3, 5, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017969036,"[['1177', '6'], ['1178', '6'], ['1176', '6'], ['1418', '6'], ['1417', '6'], ['1419', '6'], ['1420', '6'], ['1442', '7'], ['1433', '6']]",7,55
57,Cre09_g406200_t1_2|PACid:26895506,Cre09.g406200,43,1106,0.03992279,23,232,0.106331597,73,315,0.277205849,"[718, 1, 1, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003191346,"[185, 5, 2, 1, 5, 2, 1, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.036247671,"[['1732', '6']]",6,6
401,Cre03_g207700_t1_1|PACid:26902147,Cre03.g207700,10,706,0.014299766,23,192,0.130517065,38,164,0.277149824,"[700, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000316556,"[157, 1, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011447811,"[['1688', '5'], ['1689', '4']]",5,9
106,Cre10_g436350_t1_3|PACid:26905372,Cre10.g436350,39,655,0.062038529,14,150,0.099672505,44,190,0.276964089,"[641, 1, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002812683,"[160, 3, 2, 4, 1, 0, 3, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.040777052,"[['566', '5']]",5,5
682,Cre12_g527400_t1_3|PACid:26907232,Cre12.g527400,43,1074,0.041145521,27,231,0.127063614,80,346,0.276436121,"[1050, 5, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001946616,"[308, 20, 4, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.015701744,"[['857', '2'], ['858', '2'], ['859', '2']]",2,6
264,Cre09_g388800_t1_2|PACid:26895146,Cre09.g388800,39,816,0.049384924,22,187,0.127969138,54,234,0.275793585,"[857, 2, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003199891,"[239, 4, 0, 0, 4, 4, 0, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.03003003,"[['1348', '7']]",7,7
347,Cre12_g484000_t1_2|PACid:26906980,Cre12.g484000,55,942,0.060784354,15,204,0.077388177,62,269,0.275380646,"[897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[247, 6, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004683238,"[['1519', '5'], ['281', '6']]",6,11
299,Cre06_g282000_t1_3|PACid:26894442,Cre06.g282000,115,2483,0.047806733,26,555,0.048373861,158,686,0.275145987,"[2447, 3, 4, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001469857,"[586, 28, 15, 3, 4, 6, 16, 9, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.038447323,"[['171', '5']]",5,5
242,Cre16_g691750_t1_2|PACid:26892533,Cre16.g691750,15,843,0.018008068,17,195,0.09267673,52,226,0.274810945,"[895, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00119232,"[220, 7, 4, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017374038,"[['834', '4'], ['684', '5']]",5,9
232,Cre06_g295450_t1_2|PACid:26893424,Cre06.g295450,20,813,0.025012739,9,180,0.051744654,57,248,0.274450702,"[804, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000591965,"[214, 8, 1, 1, 5, 3, 7, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.038621509,"[['830', '5'], ['908', '5'], ['829', '5']]",5,15
469,Cre02_g091850_t1_2|PACid:26900466,Cre02.g091850,49,707,0.072721281,14,140,0.107325633,58,253,0.273600922,"[689, 6, 6, 2, 4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00756697,"[226, 6, 11, 2, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.022022731,"[['482', '3'], ['1640', '3'], ['1638', '3'], ['90', '3']]",3,12
622,Cre08_g368950_t1_2|PACid:26888034,Cre08.g368950,19,923,0.020872823,13,201,0.067636791,66,288,0.273482335,"[921, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000396977,"[266, 3, 2, 2, 2, 5, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.025412496,"[['581', '3']]",3,3
360,Cre03_g189450_t1_2|PACid:26902081,Cre03.g189450,7,371,0.019109314,12,77,0.174698668,27,118,0.272974033,"[365, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004109322,"[108, 1, 0, 0, 1, 1, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.039490306,"[['443', '5']]",5,5
194,Cre02_g092350_t1_2|PACid:26899568,Cre02.g092350,30,967,0.031683697,31,245,0.138580155,59,258,0.272784985,"[959, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000448412,"[249, 7, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006535948,"[['1677', '8'], ['1671', '8']]",8,16
72,Cre10_g423250_t1_2|PACid:26905445,Cre10.g423250,16,676,0.024050157,13,134,0.103889201,54,237,0.271586,"[662, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00155057,"[203, 12, 5, 4, 3, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.030003381,"[['149', '5']]",5,5
494,Cre10_g443050_t1_2|PACid:26904768,Cre10.g443050,17,714,0.024195647,18,164,0.118668004,41,180,0.271484997,"[715, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000155183,"[171, 5, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01209692,"[['649', '6']]",6,6
177,Cre01_g000650_t1_3|PACid:26903448,Cre01.g000650,115,1474,0.082382351,35,314,0.1206725,109,479,0.27116858,"[1396, 3, 2, 2, 3, 1, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004130645,"[395, 12, 7, 7, 7, 0, 6, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.031405155,"[['757', '6'], ['1718', '6']]",6,12
649,Cre12_g489400_t1_2|PACid:26907658,Cre12.g489400,77,1283,0.062553151,42,261,0.181132821,95,418,0.270760009,"[1565, 5, 2, 2, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002236636,"[477, 21, 2, 6, 5, 2, 2, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.022512709,"[['1833', '4'], ['2068', '4']]",4,8
584,Cre16_g664600_t1_2|PACid:26892177,Cre16.g664600,5,281,0.018008068,9,66,0.150503022,17,75,0.269890948,"[282, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000392619,"[71, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008744038,"[['626', '5']]",5,5
550,Cre12_g549300_t1_2|PACid:26906550,Cre12.g549300,10,587,0.017232234,8,119,0.07043295,41,181,0.269679836,"[585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[169, 1, 6, 1, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021152051,"[['2022', '2'], ['1781', '2'], ['1946', '2'], ['1961', '2'], ['1861', '2'], ['2099', '2']]",2,12
574,Cre08_g378200_t1_2|PACid:26888160,Cre08.g378200,37,640,0.06016225,15,140,0.11561301,44,195,0.268422518,"[920, 10, 4, 3, 3, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007295942,"[234, 17, 8, 2, 11, 1, 3, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.044867769,"[['66', '4'], ['72', '6'], ['65', '6'], ['74', '4']]",6,20
304,Cre11_g467550_t1_2|PACid:26890030,Cre11.g467550,20,770,0.026434454,19,156,0.132904842,53,235,0.268266472,"[750, 3, 1, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002819597,"[193, 12, 1, 6, 5, 5, 1, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.047235779,"[['322', '4']]",4,4
113,Cre07_g314150_t1_2|PACid:26889955,Cre07.g314150,31,1144,0.027599553,9,253,0.036444416,73,324,0.267947255,"[1138, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000194932,"[319, 5, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0046771,"[['1599', '6'], ['1593', '6']]",6,12
621,Cre09_g415850_t1_2|PACid:26895965,Cre09.g415850,7,614,0.01148819,8,129,0.064730178,41,182,0.267898775,"[614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[175, 0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011147422,"[['1624', '4'], ['626', '5']]",5,9
224,Cre16_g677500_t1_2|PACid:26891473,Cre16.g677500,6,427,0.01418482,9,98,0.097965137,27,120,0.267506208,"[425, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000520427,"[114, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011588949,"[['465', '5'], ['467', '5'], ['466', '5']]",5,15
